published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,shares,followers,engagement_rate_by_follower,engagement_rate_by_view,engagement_rate_lift,views,post_tag_ugc,post_tag_contests
8/16/2024,06:00:07 a. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"Rise and shine mamas ☀️ ☕ We know that mornings can be tough. We also know that snuggles, and coffee, are very much needed. Swing Maxi Hands-free can help make your morning routine a bit easier, allowing you more time for those precious cuddles. Share your best mom tips for making mornings a little easier 💛",https://www.tiktok.com/@medela_official/video/7403705819788741931,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1391478879185073047,video,,,32,26,0,6,23116,0.001384323,0.012398295,-3.313475842,2581,0,0
11/22/2024,05:05:00 p. m.,25/07/2025 11:04,24/07/2025 17:42,Aeroflow Breastpumps,aeroflowbreastpumps,Looks like they’re apart of the conversation now 🤷‍♀️ #Breastfeeding #BreastfeedingSupport #MomLife #AeroflowBreastpumps,https://www.tiktok.com/@aeroflowbreastpumps/video/7440243531345693983,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3893965431353420447,video,,,2,1,1,0,1451,0.00137836,0.000992063,-3.327726026,2016,0,0
4/23/2024,04:01:16 p. m.,25/07/2025 11:04,24/07/2025 17:42,Aeroflow Breastpumps,aeroflowbreastpumps,,https://www.tiktok.com/@aeroflowbreastpumps/video/7361185958567415082,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2805147658595811637,video,,,2,1,0,1,1451,0.00137836,0.002614379,-3.327726026,765,0,0
3/19/2024,12:36:35 p. m.,25/07/2025 11:04,24/07/2025 17:42,Aeroflow Breastpumps,aeroflowbreastpumps,,https://www.tiktok.com/@aeroflowbreastpumps/video/7348145226889858347,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7438589886225418437,video,,,2,2,0,0,1451,0.00137836,0.018691588785046728,-3.327726026,107,0,0
4/12/2024,09:45:58 a. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,Name a better feeling…we’ll wait. 😂 Who can relate? #Willow #withWillow #pumpingmom,https://www.tiktok.com/@willowpump/video/7357007224247569707,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7079657424227007537,video,,,28,22,4,2,20400,0.001372549,0.047619047619047616,-3.341888082,588,0,0
12/25/2024,10:08:08 p. m.,25/07/2025 11:04,19/07/2025 19:24,Momcozy Official,momcozyofficial,"🌟 A Heartfelt Thank You to Our Amazing Moms and Partners 🌟 As 2024 comes to a close, we want to take a moment to reflect on an incredible journey we’ve shared together. This year, with the support of our incredible partners @1 Natural Way and @Mama Glow, we’ve worked tirelessly to empower moms , offering strength, comfort, and connection to make the motherhood journey a little easier. To all the amazing moms in our community: thank you for inspiring us every day. Your unwavering support and love are the heart of everything we do. 💕@alexx_roz@crews20 Looking ahead to 2025, we’re more committed than ever to growing closer to you and finding new ways to support and celebrate you. 💖 #ThankYouMoms #MomcozyJourney",https://www.tiktok.com/@momcozyofficial/video/7452567486232349998,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8999432326847652547,video,,,388,366,9,13,282977,0.001371136,0.036049429,-3.346359177,10763,0,0
3/8/2024,10:52:26 a. m.,25/07/2025 11:04,21/07/2025 08:40,LansinohUSA,lansinohusa,"Happy International Women’s Day!🌎👭💜 One year ago today, we launched our mission to #StandwiththeMothers because we believe when Mothers thrive, we all thrive! Motherhood can feel miraculous – and it can feel like the hardest job in the world. New moms deserve all the support and encouragement – at home, at work, and everywhere in between. Which is why we strive every day to create and empower a dynamic, intentional, passionate community that tirelessly steps up to support mothers as they hold it all — including us — together. Tell us how you are celebrating yourself today, mama! #IWD2024 #StandwiththeMothers",https://www.tiktok.com/@lansinohusa/video/7344036324753657131,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1317563574236304437,video,,,17,16,1,0,12400,0.001370968,0.010658307210031349,-3.345711367,1595,0,0
9/10/2024,08:57:08 a. m.,25/07/2025 11:04,21/07/2025 08:40,LansinohUSA,lansinohusa,"We’re pregnant mamas, so of course, we have itchy bellies! 🤰 Why does no one talk about that itchiness?? That’s why we created our NEW Itch Relief Serum just for you! Sayhello to soothing relief. 🌿 Available today on Amazon! 🛒",https://www.tiktok.com/@lansinohusa/video/7413028587697114410,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0144117967858203147,video,,,22,22,0,0,16089,0.001367394,0.016272189349112426,-3.354470379,1352,0,0
12/2/2024,11:12:40 a. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"Cyber Monday is here, mamas! 🎉 Don’t miss out—buy Harmony on sale, plus other breastfeeding essentials backed by Medela’s trusted expertise! 🥼✨ Stock up now on @Amazon before these deals are over—time’s ticking! #CyberMonday #BreastfeedingEssentials 🎥 @kids_street",https://www.tiktok.com/@medela_official/video/7443863593944157483,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3847514493953683447,video,,,35,29,1,5,25662,0.001363884,0.017517517517517518,-3.363139855,1998,1,0
12/7/2024,10:00:06 a. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"""Pumping mommas did you know this?! Because I sure didn’t! 🤯 It wasn’t until my daughter was almost 3 months old that I finally learned how helpful hand pumps actually can be!! Now I love my hand pump! 🫶 Hope this video is helpful!! Save it for later and send to all your momma friends! The more we know! 💪"" 🎥 @kendra_renee #manualpump #harmonyhack #medela #medelamanualpump #harmonymanualpump #breastfeeding #pumping #pumpingmama",https://www.tiktok.com/@medela_official/video/7445700328236043566,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6653406328230075447,video,,,35,33,1,1,25696,0.00136208,0.017064846416382253,-3.367595925,2051,1,0
10/5/2024,05:00:07 a. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"ADD TO CART! 🚨🛒 ADD TO CART! 🚨🛒 ADD TO CART! 🚨🛒 Don’t miss out on adding Harmony to your Amazon haul for #PrimeDays next week! Trust us, you won’t regret it 😏 Send this to a mama who needs to get our manual pump during Prime Days 🎥 @mommaofbabyray #amazon #manualpump #harmony #medela #harmonymanualpump #breastfeeding",https://www.tiktok.com/@medela_official/video/7422244592864513322,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2233154682954422247,video,,,34,29,3,2,25069,0.001356257,0.019964768,-3.382052096,1703,1,0
1/19/2024,03:15:24 p. m.,25/07/2025 11:04,15/06/2025 20:55,Babylist,babylist,POV: Your nurses become family ❤️ #babytok #babytiktok #nursesoftiktok #pregnant #pregnancy #pregnanttiktok #pregnancytiktok #pregnanttok #pregnancytok 📹: @tinathompson897,https://www.tiktok.com/@babylist/video/7325920919896050987,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7890506989190295237,video,,,1760,1748,9,3,1300000,0.001353846,0.082478092,-3.393162605,21339,1,0
2/22/2024,01:43:26 p. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,#AmIDoingThisRight? Tag a parent who needs to hear this!,https://www.tiktok.com/@medela_official/video/7338514230632598827,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7288952360324158337,video,,,28,23,1,4,20700,0.001352657,0.012646793134598013,-3.391035192,2214,0,0
1/8/2024,03:00:39 p. m.,25/07/2025 11:04,25/05/2025 23:15,Babylist,babylist,Parent Hack 🚨 #parenttok #parentsoftiktok #parenting #parenthack #parenting101 #parents #parenttip #kidtok #kidtiktok #kidsoftiktok 📷: @mamajotes on IG,https://www.tiktok.com/@babylist/video/7321835265964772654,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4562774695625381237,video,,,1758,1649,6,103,1300000,0.001352308,0.06152231,-3.39702533,28575,1,0
9/20/2024,12:35:24 p. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,"Taking on your day is a lot easier when you don't have to worry about tubes, cords, or bulky and loud motors... 😍 What could you accomplish if you weren't attached to a wall? #willow #withwillow #pumpingmom #pumpingonthego #pumpingera #wearablebreastpump #willowgo #willow360",https://www.tiktok.com/@willowpump/video/7416795699448171819,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9181718449965976147,video,,,28,28,0,0,20873,0.001341446,0.022580645,-3.419376714,1240,0,0
9/19/2024,03:57:34 a. m.,25/07/2025 11:04,19/07/2025 19:24,Momcozy Official,momcozyofficial,The perfect combo: a great outfit and the Momcozy breast pump! 💼🤱 #momcozy#MomLife #pumpingmom #beacozymom #fashiontiktok #fashionshow #OutfitChange #momcozyuk #momcozymoment #MomsofTikTok,https://www.tiktok.com/@momcozyofficial/video/7416291150253886763,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3676883520511926147,video,,,338,314,10,14,252033,0.001341094,0.002720169,-3.421206781,124257,0,0
10/3/2024,01:32:47 p. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,Consider us your personal hype squad! 👏👏 #willow #withwillow #pumpingmon #exclusivelypumping #pumptok,https://www.tiktok.com/@willowpump/video/7421634356357254430,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0344527536534361247,video,,,28,26,1,1,20879,0.00134106,0.038303693570451436,-3.420359657,731,0,0
10/11/2024,04:14:24 a. m.,25/07/2025 11:04,19/07/2025 19:24,Momcozy Official,momcozyofficial,Before&After #Breastfeeding #MomMustHaves #PumpingLife #beacozymom #momcozy #MomLife #MomTips #momcozybreastpump #MoreThanAMom,https://www.tiktok.com/@momcozyofficial/video/7424459347301764394,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4934671037439544247,video,,,346,254,53,39,258488,0.001338553,0.003314113,-3.427727721,104402,0,0
3/14/2024,12:09:31 p. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,Obsessed with supplying moms with beeastfeeding supplies. 💕 #breastpumpthroughinsurance #motifmedical #babyregistrymusthaves,https://www.tiktok.com/@motifmedical/video/7346282817510444334,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4334440157182826437,video,,,21,21,0,0,15795,0.001329535,0.037634409,-3.449990276,558,0,0
1/18/2024,10:12:13 a. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,Did you know that our Motif Luna is available through insurance? You can easily lookup what Motif products are available for you on our Insurance Lookup Tool. Link in bio to learn more. #motifmedical #breastpumpthroughinsurance #MomsofTikTok #breastpumpsupport,https://www.tiktok.com/@motifmedical/video/7325471766078311722,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2271138706671745237,video,,,21,16,1,4,15795,0.001329535,0.014603616133518776,-3.449990276,1438,0,0
11/21/2024,09:15:25 a. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,The only appropriate response when you're breastfeeding and someone asks if you want a salad at Thanksgiving this year. 🍗 #willow #withwillow #pumpingmom #pumpingera #breastfeedinghunger #wearablebreastpump,https://www.tiktok.com/@willowpump/video/7439751444955352366,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6632535594441579347,video,,,28,26,0,2,21206,0.001320381,0.042232277526395176,-3.473930095,663,0,0
11/20/2024,07:59:17 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,📷 Black Friday Alert! 📷 Save up to 30% on your favorite Zomee products. Don't miss out—shop now before it's gone! 📷 #BlackFridayDeals #Zomee,https://www.tiktok.com/@zomee.pump/video/7439360745244069163,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3619604425470639347,video,,,3,3,0,0,2274,0.001319261,0.023622047244094488,-3.476800651,127,1,0
11/7/2024,09:15:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"🌟Obsessed with Zomee Z2! 💖 The comfort, convenience, and all the thoughtful features make pumping a breeze! @thebreastfeedingshop #fyp #foryoupageofficiall #zomee #zomeez2 #breastpumps #pumpingmom #MomsofTikTok",https://www.tiktok.com/@zomee.pump/video/7434270079233051946,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6491503329700724347,video,,,3,3,0,0,2274,0.001319261,0.008379888,-3.476800651,358,0,0
10/26/2024,08:15:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,From sleepless nights to toddler tantrums—let’s survive together! 🌙💪💗 #Zomee #ZomeeFit #MomsStruggle#SleepChallenge #MomLife #fyp #foryoupageofficiall,https://www.tiktok.com/@zomee.pump/video/7429796669027552558,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8552557209666979247,video,,,3,3,0,0,2274,0.001319261,0.022727272727272728,-3.476800651,132,0,0
10/15/2024,08:15:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,Mom Candy Bowl alert! 🍭✨ Filled with Zomee Must-Haves to make pumping smoother and sweeter! Because being a mom deserves a little indulgence! 💖🍼@milkdropseverydropcounts #Zomee #ZomeeEssentials #MomMustHaves #MomCandyBowl #BreastfeedingEssentials #fyp #foryoupage❤️❤️,https://www.tiktok.com/@zomee.pump/video/7425710754269072686,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6862709624570175247,video,,,3,2,0,1,2274,0.001319261,0.012345679012345678,-3.476800651,243,0,0
8/10/2024,10:35:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Sleep like a baby with Zomee’s J-Shaped Maternity Pillow! Its supportive, ergonomic design ensures you stay comfortable and well-rested throughout your pregnancy. Embrace the cozy nights ahead! 🌙💤 #Zomee #MaternityPillow #momtok #fypシ゚viral",https://www.tiktok.com/@zomee.pump/video/7401220333862227243,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3427222683330221047,video,,,3,3,0,0,2274,0.001319261,0.004658385,-3.476800651,644,0,0
7/25/2024,08:20:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,Looking for the best bag to store your liquid gold?🤭 Here's @mamacourtx2 recommended milk storage bags list!💛 Always choose the best! 🍼🍼🍼 #Zomee #ZomeeMilkStorageBags #Breastmilk #fypシ゚viral,https://www.tiktok.com/@zomee.pump/video/7395562367628709163,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3619078267632655937,video,,,3,3,0,0,2274,0.001319261,0.004087193,-3.476800651,734,0,0
6/12/2024,09:00:53 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Zomee's support to mothers goes beyond just providing top-notch breast pumps. From our carrier seat to milk bags to bottles, Zomee has everything you need for your baby!🎉💗🤱 #fyp #Zomee #Zomeebreastpumps",https://www.tiktok.com/@zomee.pump/video/7379631896814308651,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1568034186981369737,video,,,3,3,0,0,2274,0.001319261,0.009836066,-3.476800651,305,0,0
6/6/2024,08:30:40 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Whether you’re working from home, running errands, or enjoying a walk in the park, the Zomee Hip Seat Baby Carrier is a go-to choice for keeping your toddler close and comfortable!🤱💙👏 #fyp #Zomee #ZomeeCarrier #Zomeebreastpump",https://www.tiktok.com/@zomee.pump/video/7377397604461677870,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0787761644067937737,video,,,3,3,0,0,2274,0.001319261,0.008902077,-3.476800651,337,0,0
5/1/2024,09:03:13 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,The Zomee Fit is truly revolutionizing the pumping game for moms everywhere! @socialee.creatives unveils three game-changing features that are making life easier and more convenient for all pumping moms out there! #fyp #Zomee📷📷📷📷,https://www.tiktok.com/@zomee.pump/video/7364046602694151467,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7641514962066404637,video,,,3,3,0,0,2274,0.001319261,0.00862069,-3.476800651,348,0,0
4/23/2024,08:32:09 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Embarking on her 6-week journey into motherhood has been a whirlwind, but finding efficiency amidst the chaos has been key for @rudifate!🤱✨ #ZomeeFit",https://www.tiktok.com/@zomee.pump/video/7361070209714736426,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6246374179020701637,video,,,3,3,0,0,2274,0.001319261,0.003880983,-3.476800651,773,0,0
3/14/2024,10:30:43 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,One more sleep till....Are you ready mamas?👀🤱 Comment below and let us know which new feature you're looking to the most? #fyp #ZomeeFit #ThePerfectFit,https://www.tiktok.com/@zomee.pump/video/7346257362291903787,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7873091922637526437,video,,,3,3,0,0,2274,0.001319261,0.00877193,-3.476800651,342,0,0
3/4/2024,10:00:46 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,Busy? No Problem! Our Zomee Fit is the perfect hands-free wearable pump for moms everywhere! 🤱🤍 #fyp #zomeefit,https://www.tiktok.com/@zomee.pump/video/7342538711202024747,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/7474202021178352437,video,,,3,2,1,0,2274,0.001319261,0.006302521,-3.476800651,476,0,0
