Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,597639295,360,859,Video,2024-07-10,0,"No Kidding, is this what truly happened in your daily pumping life? Here's what M5 can provide: ✅Torture Less, and Leak None ✅Long Battery Life ✅No Wire, No Hassle",https://momcozy.com/products/all-in-one-m5-wearable-breast-pump-painless-to-pump,https://s3.amazonaws.com/YM_Ads/4078424338450992417.png,,Other,Feed,Direct,Instagram,167.05,23576,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,786322210,430,921,Video,2025-01-26,28,"  Attention Expectant and Nursing Moms!  Explore MomCozy’s Maternity and Nursing Bra Collection, designed to support you from pregnancy through nursing.  Our bras feature ultra-soft, stretchable fabric and discreet nursing clips, perfect for adapting to your changing body and easy breastfeeding access. ️ Enhance your maternity and nursing wardrobe today. Shop now!",https://momcozy.com/collections/nursing,https://s3.amazonaws.com/YM_Ads/-6922610119224822319.png,,Other,Reels,Direct,Instagram,1370.83,171328,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,670558625,375,586,Other,2025-04-29,0,  Introducing Our N… more,,,,Other,Stories,Direct,Instagram,1537.47,197935,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,786322210,430,921,Video,2025-01-26,28,"  Attention Expectant and Nursing Moms!  Explore MomCozy’s Maternity and Nursing Bra Collection, designed to support you from pregnancy through nursing.  Our bras feature ultra-soft, stretchable fabric and discreet nursing clips, perfect for adapting to your changing body and easy breastfeeding access. ️ Enhance your maternity and nursing wardrobe today. Shop now!",https://momcozy.com/collections/nursing,https://s3.amazonaws.com/YM_Ads/-6922610119224822319.png,,Other,Feed,Direct,Instagram,702.42,85494,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,731062762,430,587,Image,2024-11-07,0,"  Register and Attend to Win! ✅ S12 Pro Wearable Breast Pump (Single) ✅ U-Shaped Maternity Body Pillow ✅ Ergonomic Momcozy Belly Band ✅ Silky Soft Cooling Blanket  Moms Supporting Moms  Join our expert-led webinars covering birth prep, newborn tips, breastfeeding, and postpartum care—free of charge. ⏰ Nov. 22; Dec. 6, 13, 20 | 1 p.m. - 2 p.m. (EST) | Virtual We will select an item to give away per course in the series. Must attend to win! Regist Now : https://momcozy.com/pages/breastfeeding-support-live-chat?utm_source=Q4webinar&utm_medium=SNS&utm_campaign=Q4webinar",https://momcozy.com/pages/breastfeeding-support-live-chat?utm_source=Q4webinar&utm_medium=SNS&utm_campaign=Q4webinar,https://s3.amazonaws.com/YM_Ads/-7351814219077989781.png,,Other,Feed,Direct,Instagram,191.67,21499,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,786322210,430,921,Video,2025-01-26,28,"  Attention Expectant and Nursing Moms!  Explore MomCozy’s Maternity and Nursing Bra Collection, designed to support you from pregnancy through nursing.  Our bras feature ultra-soft, stretchable fabric and discreet nursing clips, perfect for adapting to your changing body and easy breastfeeding access. ️ Enhance your maternity and nursing wardrobe today. Shop now!",https://momcozy.com/collections/nursing,https://s3.amazonaws.com/YM_Ads/-6922610119224822319.png,,Other,Stories,Direct,Instagram,162.68,22025,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,732965577,375,586,Other,2025-01-14,0,15% OFF For Breast Pumps Code:Fall15,,,,Other,Stories,Direct,Instagram,4147.23,463528,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,948600295,375,586,Other,2025-07-05,0,"  20% OFF Cooling Comfort Starts Now! ❄️ Sleep cooler, feel fresher — with Momc… more",,,,Other,Feed,Direct,Instagram,112.21,13647,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,732965577,375,586,Other,2025-01-14,0,15% OFF For Breast Pumps Code:Fall15,,,,Other,Feed,Direct,Instagram,551.72,61461,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,948600295,375,586,Other,2025-07-05,0,"  20% OFF Cooling Comfort Starts Now! ❄️ Sleep cooler, feel fresher — with Momc… more",,,,Other,Stories,Direct,Instagram,254.58,33530,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,899558299,375,586,Other,2025-05-07,0,How to make b… more,,,,Other,Stories,Direct,Instagram,120.2,15831,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,572831486,375,586,Other,2024-03-21,0,"""I’ve personally never felt stronger since …",,,,Other,Feed,Direct,Instagram,364.91,53192,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,924314316,375,586,Other,2025-06-07,0,"Moms, we celebrate… more",,,,Other,Stories,Direct,Instagram,119.51,15739,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,572831486,375,586,Other,2024-03-21,0,"""I’ve personally never felt stronger since …",,,,Other,Reels,Direct,Instagram,705.59,102854,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,930840287,375,586,Other,2025-07-10,0,Handheld Cooling Fan  Beat the Heat on t… y más,,,,Other,Feed,Direct,Instagram,309.41,43668,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,596070442,375,586,Other,2024-05-16,0,"Wishing you a cozy bedtime, sweet littl …",,,,Other,Reels,Direct,Instagram,791.09,111649,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,935058567,430,921,Video,2025-06-20,20,"❤️20% OFF PD Early Sale | Search ""momcozy M9"" On Google Now! Momcozy M9 = Wearable + App + Peace of Mind App Control |  Milk Volume Tracking |  Smart Alerts✅Powerful Yet Silent ✅Fits in Your Bras✅No Tubes, No Wires It’s Not Just a Pump. It’s Your Upgrade.",https://momcozy.com/collections/electric-breast-pump/products/momcozy-mobile-flow-hands-free-breast-pump?variant=43846410830022,https://s3.amazonaws.com/YM_Ads/-36425842132536296.png,,Other,Feed,Direct,Instagram,121.52,16005,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,596070442,375,586,Other,2024-05-16,0,"Wishing you a cozy bedtime, sweet littl …",,,,Other,Feed,Direct,Instagram,160.31,22626,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,534101115,586,375,Other,2024-03-09,0,"International Women's Day Sale-  Breast Pumps， Nursing Bras, Baby Monitor,… more",,,,Other,Feed,Direct,Instagram,1032.81,150552,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,606170477,360,584,Image,2024-05-12,0," ♀️ 5.6-5.12❤️ Limited Offer Mothers' day Sale-20% OFF SITEWIDE❤️ Momcozy✅ Breast pumps, nursing bras, baby monitors... Best time to buy for preparation and save big ♀️ Hurry Up! Add to your cart now!",,https://s3.amazonaws.com/YM_Ads/2208696584175570553.png,,Other,Feed,Direct,Instagram,453.11,63949,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,585972386,375,586,Other,2024-04-11,0,"Feeling exhausted during pregnancy is completely normal, as your body is making a significant effort to literally create a human life.",,,,Other,Reels,Direct,Instagram,797.17,112508,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,724647058,430,921,Video,2025-01-03,25,"  Special Offer: Buy 1 Get 1 Free! ⚡  Limited Nursing Bras Proprietary!  Our nursing bras blend style, comfort, and functionality to support your journey from pregnancy to breastfeeding. ️ If you miss it, you don't get it.! Shop Now!",https://momcozy.com/collections/buy-1-get-1-free,https://s3.amazonaws.com/YM_Ads/-200603608027035863.png,,Other,Reels,Direct,Instagram,912.95,106862,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,585972386,375,586,Other,2024-04-11,0,"Feeling exhausted during pregnancy is completely normal, as your body is making a significant effort to literally create a human life.",,,,Other,Feed,Direct,Instagram,309.0,43611,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,724647058,430,921,Video,2025-01-03,25,"  Special Offer: Buy 1 Get 1 Free! ⚡  Limited Nursing Bras Proprietary!  Our nursing bras blend style, comfort, and functionality to support your journey from pregnancy to breastfeeding. ️ If you miss it, you don't get it.! Shop Now!",https://momcozy.com/collections/buy-1-get-1-free,https://s3.amazonaws.com/YM_Ads/-200603608027035863.png,,Other,Feed,Direct,Instagram,1140.93,135426,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,954600338,375,586,Other,2025-07-16,0,❤️Ultra-lightweight and whisper-quiet,,,,Other,Feed,Direct,Instagram,577.0,71377,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,724647058,430,921,Video,2025-01-03,25,"  Special Offer: Buy 1 Get 1 Free! ⚡  Limited Nursing Bras Proprietary!  Our nursing bras blend style, comfort, and functionality to support your journey from pregnancy to breastfeeding. ️ If you miss it, you don't get it.! Shop Now!",https://momcozy.com/collections/buy-1-get-1-free,https://s3.amazonaws.com/YM_Ads/-200603608027035863.png,,Other,Stories,Direct,Instagram,1142.15,132725,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,490259044,586,375,Other,2024-02-28,0,"15% OFF all bras, code: BRA15",,,,Other,Feed,Direct,Instagram,662.29,96543,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,731671972,375,586,Other,2024-11-27,0,"When you’re celebrating 5:30 am as ‘extra sleep’—yep, that’s mom life!  … more",,,,Other,Feed,Direct,Instagram,932.95,104647,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,500485891,360,841,Video,2024-12-15,0,"The bra sits right flush with your skin without moving around or bulging. Neat fit under the armpit to leave no gaps, while on the shoulder to get no slip-off, which make you healthier and look sharper.",,https://s3.amazonaws.com/YM_Ads/3536717730235854070.png,,Other,Feed,Direct,Instagram,390.0,56851,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,787801137,430,921,Video,2025-03-26,25,"  Attention Expectant and Nursing Moms!  Explore MomCozy’s Maternity and Nursing Bra Collection, designed to support you from pregnancy through nursing.  Our bras feature ultra-soft, stretchable fabric and discreet nursing clips, perfect for adapting to your changing body and easy breastfeeding access. ️ Enhance your maternity and nursing wardrobe today. Shop now!",https://momcozy.com/collections/nursing,https://s3.amazonaws.com/YM_Ads/-115017311768761069.png,,Other,Reels,Direct,Instagram,147.76,18289,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,731063856,430,921,Video,2024-12-18,75,"  Momcozy App Smart Baby Sound Machine, Your Baby’s Best Sleep Companion!  34 Sounds: White noise, lullabies & nature sounds.  7 Colors: Soft, adjustable rainbow light.  App & Touch Control: Manage easily via phone or touch.  Sleep-Wake Routine: Ensure Restful nights & refreshed mornings.",https://momcozy.com/products/momcozy-baby-sound-machine-app-remote-control,https://s3.amazonaws.com/YM_Ads/2366242093698986981.png,,Other,Reels,Direct,Instagram,688.38,76396,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,825849750,375,586,Other,2025-03-21,0,Maternity Belly Band for Every Moment Say Goodbye to Back Pain!… more,,,,Other,Feed,Direct,Instagram,443.08,60214,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,731063856,430,921,Video,2024-12-18,75,"  Momcozy App Smart Baby Sound Machine, Your Baby’s Best Sleep Companion!  34 Sounds: White noise, lullabies & nature sounds.  7 Colors: Soft, adjustable rainbow light.  App & Touch Control: Manage easily via phone or touch.  Sleep-Wake Routine: Ensure Restful nights & refreshed mornings.",https://momcozy.com/products/momcozy-baby-sound-machine-app-remote-control,https://s3.amazonaws.com/YM_Ads/2366242093698986981.png,,Other,Feed,Direct,Instagram,1067.32,118896,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,518551189,375,927,Video,2024-04-16,0,"Mom's new best friend - the Momcozy Pregnancy Pillow.  When it comes to comfort, it's everything. Video by @camenyoungblood#momcozy #BeACozyMom #CozyCare #momcozypillow #pregnancypillow #nursingpillow #momcozymaternitypillow #pregnancymusthaves #momlife #pregnantlife #bodysupport #momtips #newmoms",,https://s3.amazonaws.com/YM_Ads/1174248416383506035.png,https://www.instagram.com/p/C2yitJMtNO0,Other,Feed,Direct,Instagram,4837.72,705207,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,736546434,375,586,Other,2025-01-14,0,  Momcozy Alert!   …,,,,Other,Reels,Direct,Instagram,316.43,35494,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,556131962,375,586,Other,2024-02-14,0,"Celebrate love and pregnancy this Valentine's Day. Share a sweet movie night with your partner,",,,,Other,Feed,Direct,Instagram,175.12,25528,other
