published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,followers,engagement_rate_by_follower,engagement_rate_lift,estimated_impressions,engagement_rate_by_estimated_impression,post_tag_ugc,post_tag_contests
9/7/2024,08:15:16 a. m.,25/07/2025 11:01,02/11/2024 21:38,willowpump,willowpump,"🎉 WIN IT: Over $5,000 in baby essentials! We’ve teamed up with babylist and four of our fave baby brands to give one lucky winner a huge bundle of goodies—from feeding essentials to luxe travel gear and more. 👇🏾👇🏿👇🏼👇🏽 Go now & enter ➡️ link in our bio. ENTER NOW FOR A CHANCE TO WIN - here’s how: 1️⃣ Like this photo 2️⃣ Tag your friends (Each friend in a new comment, please!) 3️⃣ Follow babylist, gerber, lalo, willowpump, joiebaby_usa and evenflobaby 4️⃣ Head to our link in bio for the link to complete entry 👆 This epic prize pack includes: ✨$1,000 Evenflo.com Gift Card ✨2 Joie chili spin 360 spinning car seats ✨Joie mint infant car seat ✨Joie nutmeg travel stroller ✨Willow Go Pump ✨Willow Pump Anywhere Bag ✨Willow Pump Anywhere Case ✨Willow Portable Breast Milk Cooler ✨Willow Find Your Flow Feeding Kit ✨Daily Pumping Bra ✨Luxe Pumping Bra ✨Dapple Wipes Cleaning Kit ✨Willow Perfect Fit Bundle ✨Willow Go Container Set ✨Willow Go Container Duckbill Valve Set ✨Willow Go Pump Diaphragm Set ✨$1,000 Gerber Gift Card ✨High Chair ✨First Bites Full Kit ✨Bathtime Full Kit ✨The Play Gym ✨The Play Box ✨The Play Kit This giveaway is open to the U.S. We'll announce the winner on this post on or around 10/23/2024 Good luck! 🍀#blgiveaways *** Prize value is based on approximate retail value of all products included in the giveaway. This giveaway is in no way sponsored, endorsed or administered by, or associated with Facebook or Instagram. Official Rules: http://bit.ly/2Mrq980",https://www.instagram.com/p/C_njqDwPBJ_/,,,,https://d1cdkkfhgor70g.cloudfront.net/C_njqDwPBJ_?postNativeId=17899423098046517,photo,,,600,225,375,183559,0.003268704,1.4407613293156167,32346,0.018549434,0,1
4/2/2024,08:19:33 a. m.,25/07/2025 11:01,30/05/2024 20:45,Momcozy,momcozy,Say goodbye to stuffy noses with Momcozy's revolutionary 2-in-1 nasal aspirator and sprayer! 🤩👶 Effortlessly clean your baby's nose with its 65kPa effective suction and enjoy a hassle-free cleaning routine. Experience the ultimate convenience and comfort for you and your little one with Momcozy's latest innovation. Link in the bio👈 Video by marinaaafranco #Momcozy #BeACozyMom #CozyCare #momcozymoments #nasalaspirator #smartparenting #nasalcare #momcozynasalaspirator #babyessentials #newmoms #babymusthaves #babycare #newborn,https://www.instagram.com/reel/C5Qx9bhrV92/,,,,https://d1cdkkfhgor70g.cloudfront.net/C5Qx9bhrV92?postNativeId=18018101044993634,reel,,,233,225,8,168719,0.001380994,-1.643189823,11485,0.020287331301697867,0,0
9/23/2024,10:22:38 a. m.,25/07/2025 11:01,17/11/2024 02:29,willowpump,willowpump,"Repeat after us: Every drop of breast milk I pump is meaningful and makes an impact. ✨ Pumping is hard AF. And when you’re “underproducing” it can feel defeating. But 71% of moms say Willow Go gives better milk output than their other wearable pumps. So whether you’re looking to increase your supply from a few drops to an ounce, or an ounce to a few ounces or more, we’ve got you covered. Tell us, how much are producing a day on average? We want to celebrate you no matter how much milk you’re making! 🎉 📹: pagethorla #willow #withwillow #pumpingmom #pumpingera #exclusivepumping #wearablebreastpump #willowgow",https://www.instagram.com/reel/DARB5VdREnF/,,,,https://d1cdkkfhgor70g.cloudfront.net/DARB5VdREnF?postNativeId=17859141006250394,reel,,,250,224,26,184123,0.001357788,-1.671294087,13283,0.018821049461717986,1,0
5/1/2024,02:00:26 p. m.,25/07/2025 11:01,24/06/2024 22:53,Babylist Baby Registry,babylist,Strange could mean something you never used to crave before or maybe an interesting combination (like tuna and peanut butter) 🫢,https://www.instagram.com/p/C6bvi92rvZN/,,,,https://d1cdkkfhgor70g.cloudfront.net/C6bvi92rvZN?postNativeId=18023173442136031,photo,,,509,224,285,629704,0.000808316,-2.808798067,33876,0.015025386704451528,0,0
3/2/2024,12:00:47 p. m.,25/07/2025 11:01,29/04/2024 20:19,Babylist Baby Registry,babylist,"""Counting down the days to baby no. 2’s arrival! I’m so relieved that every essential is in place. Now all that’s left to do is relax & enjoy every last moment of being a family of 3. I love babylist’s universal registry and how easy it was for us to navigate through options and prepare for baby!."" - 📹 iamkamiam_ #babylist #babylistpartner #babyregistry #baby",https://www.instagram.com/reel/C4BTYDTP3wk/,,,,https://d1cdkkfhgor70g.cloudfront.net/C4BTYDTP3wk?postNativeId=18421244968039862,reel,,,226,224,2,621310,0.000363748,-6.242777801,22407,0.010086133797474004,1,0
12/8/2024,11:00:20 a. m.,25/07/2025 11:01,24/07/2025 17:43,Aeroflow Breastpumps,aeroflow_breastpumps,"*** GIVEAWAY IS NOW CLOSED! *** 🎄 It's Day 8 of Pumpmas, and we've teamed up with mlmbrand_ to give away their stunning Everyday Breastfeeding Dress! 👗 MLM creates elevated, breastfeeding-friendly wardrobe staples that take moms from pregnancy through postpartum and beyond. To enter: 1️⃣ Like this post 2️⃣ Make sure you're following aeroflow_breastpumps and mlmbrand_ #Motherhood #AeroflowBreastpumps #Baby #MomLife #Maternity #Breastpump #Breastfeeding",https://www.instagram.com/p/DDUzG63PBtx/,,,,https://d1cdkkfhgor70g.cloudfront.net/DDUzG63PBtx?postNativeId=18015103307435406,carousel,,,270,223,47,68870,0.00392043,1.7279454425799805,9041,0.029863953102532904,0,1
11/18/2024,09:50:00 a. m.,25/07/2025 11:01,16/01/2025 21:15,Momcozy,momcozy,"Ready for every step of your parenting journey! 🍼🌟 The Momcozy ChangeGo Baby Stroller grows with your family, transforming from a single to a double to a wagon stroller with 23 adaptable configurations. ✨ Features moms and dads love: 🔹All-terrain wheels & smooth suspension 🔹Adjustable handlebar for all heights 🔹Spacious basket for essentials 🔹Bassinet & toddler seat comfort From newborn cuddles to toddler adventures, the ChangeGo is your ultimate all-in-one stroller! 💖 Link in the bio! #Momcozy #BeACozyMom #MomcozyStroller #MomcozyChangeGo #BabyStroller #BabyEssentials #BabyMustHave #BabyRegistry #GiftGuide",https://www.instagram.com/reel/DChLLcBT8Zv/,,,,https://d1cdkkfhgor70g.cloudfront.net/DChLLcBT8Zv?postNativeId=17981686805772435,reel,,,250,223,27,266926,0.000936589,-2.423203603,15019,0.016645582,0,0
6/17/2024,06:10:05 a. m.,25/07/2025 11:01,15/08/2024 22:41,Momcozy,momcozy,"Check out the differences between our Mobile Flow™ and Mobile Style™ hands-free breast pumps! Unlike the Mobile Style™, the Mobile Flow™ is our first pump with app control. 📱 This game-changing feature allows moms to tailor their pumping patterns to fit their unique needs, making the experience more personalized and convenient. What feature of the Mobile Flow™ excites you the most? #Momcozy #MomcozyMobileFlow #MomcozyMobileStyle #MobileStyle #MobileFlow #MomcozyBreastPump #Momcozypump #NewArrival #BreastPump #breastfeedingmoms #pumpingmoms #pumpingjourney #newmoms",https://www.instagram.com/p/C8UPk1QNUCF/,,,,https://d1cdkkfhgor70g.cloudfront.net/C8UPk1QNUCF?postNativeId=18229913584279799,photo,,,259,222,37,191966,0.001349197,-1.681945548,10018,0.025853464,0,0
2/14/2024,10:00:15 a. m.,25/07/2025 11:01,10/04/2024 22:55,Elvie,elvie,"Fun fact: 81.6% of women asked could not orgasm from intercourse alone without additional clitoral stimulation. 😣 You deserve the best this Valentine’s Day, so if you wanna see fireworks, speak out for yourself. 📣You’ll probably find that, while it might be a bit awks to start with, your partner will be super happy to learn how to please you better. (If not… 🚩… just sayin’). Equally, if you’re tired of the sexual pressure this 14th day of February, that’s okay too! You do you (no pun intended). 💪 (Psst— regular pelvic floor training can help with stronger, longer lasting orgasms (and who doesn’t want that?) Hit the blog link in our bio to find out more). 👆 Keep calm and send on. ✌️ Source: pleasurebetter.com",https://www.instagram.com/p/C3VXWJTua5G/,,,,https://d1cdkkfhgor70g.cloudfront.net/C3VXWJTua5G?postNativeId=17973144656523341,carousel,,,225,222,3,375289,0.000599538,-3.786173358,13215,0.017026107,0,0
2/6/2024,11:01:07 a. m.,25/07/2025 11:01,30/03/2024 19:47,willowpump,willowpump,"Alongside our push for paid leave, we believe in investing in parents and the resources they'll need—especially through the first year. That's why we've partnered with some of the best baby and self-care brands in the biz to gift three families the ultimate new parent bundle! You could win over $3000 worth of prizes including: 4 months of bobbie formula, 3 months of ritual Essential Duo, comotomobaby Baby Bottle Bundle, a willowpump Go breast pump, The Chair from lalo, $200 gift card to eatcerebelly, thesculptsociety annual membership for pre and postnatal classes, $250 gift card to hatchgal, nutrafol Postpartum 3 Month Hair Growth Nutraceutical, wearechiyo postpartum broth + tonic bundle. ⁠ How do you enter? Tap the link in our bio—all we need is your email address 💌⁠ Want a bonus entry? Show us your Leave Receipt! Check out our Stories to learn more! Spread the love—tag a friend! No purchase necessary. Winner will be selected at random. This giveaway is in no way sponsored by Instagram. Ends on 2/9/2024 at 11:59 pm PST",https://www.instagram.com/p/C3A0hDyNXBD/,,,,https://d1cdkkfhgor70g.cloudfront.net/C3A0hDyNXBD?postNativeId=17991828509608470,carousel,,,270,222,48,179129,0.001507294,-1.505490239,11563,0.023350341606849432,0,1
12/2/2024,07:27:04 a. m.,25/07/2025 11:01,30/01/2025 22:57,Momcozy,momcozy,"Teamwork makes the dream work. 🎄🐾👶👶 With twins giggling in the #momcozy DinerPal high chairs and two furry friends eagerly on ""crumb patrol,"" every holiday meal feels like a joyful adventure. Nothing beats the magic of cozy moments like these. 🥰✨ 📹 by nohaha. #Momcozy #BeACozyMom #momcozyhighchair #DinerPalHighchair #babyessentials #CozyHoliday #MomcozyMoments #CozyEvolution #christmas #holidayseason #holidayhousework #twinboys",https://www.instagram.com/reel/DDE9zEBsrO0/,,,,https://d1cdkkfhgor70g.cloudfront.net/DDE9zEBsrO0?postNativeId=18051355286311215,reel,,,231,221,10,274718,0.000840862,-2.699135903,14123,0.016356298,1,0
9/23/2024,11:19:40 a. m.,25/07/2025 11:01,25/07/2025 10:21,Pumpables,pumpables,"✨GIVEAWAY ✨Every little babe 🐣 deserves the best of the best - we want to give one lucky winner the chance to seriously spoil a mini in their life with an ultimate baby bundle, valued at over $1,700, from ergobaby, GloPals, calisbooks, newtonliving, minimioche, pumpables, and twelvelittle. Enter for your chance to win: ✨ Ergobaby Bouncer and Ergobaby Omni Dream Carrier ✨ $150 gift card from Glo Pals ✨ Ultimate Gift Bundle, includes 8 of our best-selling sound books, from Cali's Books ✨ Newton Crib Mattress ✨ $250 gift card from mini mioche ✨ Pumpables Genie Advanced ✨ Bundle of the Companion Backpack + Little Companion Backpack from TWELVElittle How to Enter: ✨ Follow all participating brands ✨ Like this post ✨ Tag 2 friends in the comments who would love to join the fun. ✨ Click the link in our bio to complete the entry form Hurry, the giveaway ends on 09/29! Good luck, everyone! 🤞",https://www.instagram.com/p/DARI6aoSdWm/,,,,https://d1cdkkfhgor70g.cloudfront.net/DARI6aoSdWm?postNativeId=18026467322115520,carousel,,,465,220,245,69183,0.006721304,2.962824613630973,21681,0.021447350214473502,0,1
7/20/2024,01:00:25 a. m.,25/07/2025 11:01,14/09/2024 00:20,Medela,medela_us,"Who's up pumping right now? 🙋‍♀️ We know those late night 🌙 pumping sessions aren't easy! Here are some tips to help you get through those late nights 💛 1) Prepare for your night pump ahead of time ⌚ Set up your pump, tubing, bottles, etc. so you're ready to go when you wake up at 2am 😴 2) Treat yourself with a late night snack 🍫 You deserve a little treat for getting up and pumping in the middle of the night! It's also important to eat enough while breastfeeding since you can burn about 500-600 calories a day by breastfeeding 3) Create a relaxing environment 💆‍♀️ Use soft lighting, white noise, or calming music, and always make sure you have a comfy pillow 🛏️ Comment your tips you have for late night pumping! 🌃👇 📸 carolineacruz",https://www.instagram.com/reel/C9oqVlWMH9I/,,,,https://d1cdkkfhgor70g.cloudfront.net/C9oqVlWMH9I?postNativeId=17884845225016062,reel,,,237,220,17,156059,0.001518656,-1.49420677,11528,0.020558639833448994,1,0
5/27/2024,10:55:32 a. m.,25/07/2025 11:01,20/07/2024 22:59,willowpump,willowpump,"Insert cool mom caption. 🔥 Who’s ready for the start of summer? These moms are giving us pump anywhere, anytime vibes and we’re here for it. 🌴 Show us where you’re pumping #withwillow this summer to be featured on our page! ✈️🏖️🥥 #willow #withwillow #pumpingera #pumpingmom #summervibes #exclusivelypumping #pumpingonthego",https://www.instagram.com/p/C7erjhiAZm2/,,,,https://d1cdkkfhgor70g.cloudfront.net/C7erjhiAZm2?postNativeId=18135494644336681,carousel,,,313,220,93,179435,0.001744364,-1.300847621,13660,0.022913616398243044,0,0
5/15/2024,04:55:52 p. m.,25/07/2025 11:01,06/06/2024 06:31,Dr. Brown's,drbrowns,"Introducing a sippy spout has never been simpler with Dr. Brown’s® Milestones™ Sippy Spout Bottle with Silicone Handles. The soft silicone sippy spout is used in place of the nipple on the Dr. Brown’s bottle that’s already familiar to baby. And, the easy grip 100% silicone handles are flexible and easy to hold, perfect for your little one. 🍼 💞 ⁠ ⁠ 🎥: melissaraghunandan on TT ⁠ ⁠ Shop Dr. Brown’s® Milestones™ Wide-Neck Sippy Spout Bottle with Silicone Handles at Walmart with 🔗 in bio.⁠ ⁠ #babytransition #transitioncup #sippybottle",https://www.instagram.com/reel/C7AaaNHJqV6/,,,,https://d1cdkkfhgor70g.cloudfront.net/C7AaaNHJqV6?postNativeId=18009445802408110,reel,,,231,220,11,211378,0.001092829,-2.076614892,12615,0.018311534,1,0
3/8/2024,05:20:03 a. m.,25/07/2025 11:01,02/05/2024 21:50,Momcozy,momcozy,"Happy International Women's Day! Being a mom comes with its unique set of challenges, including dealing with unconscious biases and stereotypes. It's high time we worked toward creating a more inclusive world for women where every mom can thrive. Here at Momcozy, we support and celebrate the individuality of millions of moms and moms-to-be worldwide. We firmly believe that moms are more than just their role in motherhood; they're individuals with their own dreams and aspirations. Let's celebrate the strength and diversity of mothers everywhere this International Women's Day! #InspireInclusion #HerPower #internationalwomensday #womensday #womensday2024 #motherhood #empowerwomen #identity #womenhood #motherhoodinspired #motherhoodjourney #TrueSelf #Momcozy #BeACozyMom #CozyHer #MomcozyMoments #MoreThanAMom",https://www.instagram.com/p/C4QFkM0sbvS/,,,,https://d1cdkkfhgor70g.cloudfront.net/C4QFkM0sbvS?postNativeId=18263343544227414,photo,,,230,220,10,162938,0.00141158,-1.607575178,7504,0.030650319829424306,0,0
3/6/2024,09:01:54 a. m.,25/07/2025 11:01,29/03/2024 18:58,Medela,medela_us,I was today years old when I learned this hack!!! 🤯 - mommymadeencapsulation,https://www.instagram.com/reel/C4LVVUEJCcL/,,,,https://d1cdkkfhgor70g.cloudfront.net/C4LVVUEJCcL?postNativeId=18028911946922043,reel,,,242,220,22,154620,0.001565127,-1.44983355,11725,0.020639658848614073,0,0
10/5/2024,09:15:28 a. m.,25/07/2025 11:01,01/12/2024 00:01,willowpump,willowpump,"You've changed, and that's okay - that's the way motherhood is supposed to be. ❤️ When did you become a mom? Tell us in the comments! #willow #withwillow #motherhood #motherhoodunited #newmom #veteranmom #newbornmom #ohheymama #fourthtrimester",https://www.instagram.com/p/DAvwzfBx88u/,,,,https://d1cdkkfhgor70g.cloudfront.net/DAvwzfBx88u?postNativeId=17903302988960927,photo,,,221,219,2,184106,0.001200395,-1.890465969,7309,0.030236694,0,0
9/30/2024,07:50:21 a. m.,25/07/2025 11:01,28/11/2024 22:29,Momcozy,momcozy,Transform your baby's sleep routine with the Momcozy Sunrise Sound Machine and Video Baby Monitor combo! 🌅👶 The calming sounds and soft light create a cozy sleep environment while the monitor keeps you connected to your little one. 💕 📹 by clarissashome #Momcozy #BeACozyMom #MomcozyMoments #CozyParenting #MomcozyBabyMonitor #MomcozySoundMachine #Babycamera #babymonitor #soundmachine #whitenoise #SmartParenting #babycare #babyessentials #babymusthaves,https://www.instagram.com/reel/DAiyfx8POhX/,,,,https://d1cdkkfhgor70g.cloudfront.net/DAiyfx8POhX?postNativeId=18077990887537533,reel,,,229,219,10,239889,0.000954608,-2.377399944,12964,0.017664301141622957,1,0
8/14/2024,09:33:00 a. m.,25/07/2025 11:01,12/10/2024 19:40,willowpump,willowpump,"Meet the chamberofmothers — our newest partner and a nonpartisan 501(c)(3) committed to making life better for moms in America. Through local advocacy chapters (you can join one!), meetings with members of Congress (both red and blue), and the sharing of education and resources, they’re fighting for better paid family leave, more affordable childcare, and an increased focus on maternal health — and we couldn’t be prouder to join them. Want to get involved? Vote like a mother! These issues are on the ballot this fall. Click the link in bio to get involved and help us enact change at the local, state, and federal level. Because moms deserve more. And moms deserve better. ❤️ Produced and Created by: Affinitiv Advertising Voiceover: theAnnieBacon, recording artist and Programs and Community Manager of ChamberofMothers",https://www.instagram.com/reel/C-p8sLCg5lu/,,,,https://d1cdkkfhgor70g.cloudfront.net/C-p8sLCg5lu?postNativeId=18069077725566024,reel,,,264,219,45,181503,0.001454521,-1.560123475,13705,0.019263042685151405,0,0
